Mã trường,Mã ngành,Tên ngành,Tổ hợp môn năm 2019,Tổ hợp môn năm 2020,Tổ hợp môn năm 2021,Tổ hợp môn năm 2022,Tổ hợp môn năm 2023,Tổ hợp môn năm 2024,Điểm chuẩn năm 2019,Điểm chuẩn năm 2020,Điểm chuẩn năm 2021,Điểm chuẩn năm 2022,Điểm chuẩn năm 2023,Điểm chuẩn năm 2024
DSG,7210402,Thiết kế công nghiệp,A01;D01;D02;D03;D04;D05;D06;D26;D27;D28;D29;D30;D72;D73;D74;D75;D76;D77;D78;D79;D80;D81;D82;D83;H06,A00;A01;D01;D02;D03;D04;D05;D06;D26;D27;D28;D29;D30;D72;D73;D74;D75;D76;D77;D78;D79;D80;D81;D82;D83;H06,A01;D01;D02;D03;D04;D05;D06;D26;D27;D28;D29;D30;D72;D73;D74;D75;D76;D77;D78;D79;D80;D81;D82;D83,A00;A01;D01;D02;D03;D04;D05;D06;D11;D26;D27;D28;D29;D30;D51;D52;D53;D54;D55;D72;D73;D74;D75;D76;D77;D78;D79;D80;D81;D82;D83,A01;D01;D02;D03;D04;D05;D06;D26;D27;D28;D29;D30;D72;D73;D74;D75;D76;D77;D78;D79;D80;D81;D82;D83,D01;D02;D03;D04;D05;D06;D72;D73;D74;D75;D76;D77;A01;D26;D27;D28;D29;D30;D78;D79;D80;D81;D82;D83,14.0,15.0,15.0,15.0,15.0,15.0
DSG,7340101,Quản trị kinh doanh,A00;A01;D01;D02;D03;D04;D05;D06;D26;D27;D28;D29;D30;D78;D79;D80;D81;D82;D83,A00;A01;D01;D02;D03;D04;D05;D06;D09;D26;D27;D28;D29;D30;D78;D79;D80;D81;D82;D83,A00;A01;D01;D02;D03;D04;D05;D06;D26;D27;D28;D29;D30;D78;D79;D80;D81;D82;D83,A00;A01;D01;D02;D03;D04;D05;D06;D14;D26;D27;D28;D29;D30;D61;D62;D63;D64;D65;D78;D79;D80;D81;D82;D83,A00;A01;D01;D02;D03;D04;D05;D06;D26;D27;D28;D29;D30;D78;D79;D80;D81;D82;D83,D01;D02;D03;D04;D05;D06;A00;A01;D26;D27;D28;D29;D30;D78;D79;D80;D81;D82;D83,14.0,15.0,15.0,15.0,15.0,15.0
DSG,7480201,Công nghệ thông tin,A00;A01;C01;D01;D02;D03;D04;D05;D06;D26;D27;D28;D29;D30,A00;A01;C01;D01;D02;D03;D04;D05;D06;D26;D27;D28;D29;D30,A00;A01;C01;D01;D02;D03;D04;D05;D06;D26;D27;D28;D29;D30,A00;A01;C01;D01;D02;D03;D04;D05;D06;D26;D27;D28;D29;D30,A00;A01;C01;D01;D02;D03;D04;D05;D06;D26;D27;D28;D29;D30,D01;D02;D03;D04;D05;D06;A00;A01;D26;D27;D28;D29;D30;C01,14.0,16.0,16.0,21.5,15.0,15.0
DSG,7510203,Công nghệ kỹ thuật cơ điện tử,A00;A01;D01;D02;D03;D04;D05;D06;D26;D27;D28;D29;D30;D90;D91;D92;D93;D94;D95,A00;A01;D01;D02;D03;D04;D05;D06;D07;D26;D27;D28;D29;D30;D90;D91;D92;D93;D94;D95,A00;A01;D01;D02;D03;D04;D05;D06;D26;D27;D28;D29;D30;D90;D91;D92;D93;D94;D95,A00;A01;D01;D02;D03;D04;D05;D06;D07;D21;D22;D23;D24;D25;D26;D27;D28;D29;D30;D90;D91;D92;D93;D94;D95,A00;A01;D01;D02;D03;D04;D05;D06;D26;D27;D28;D29;D30;D90;D91;D92;D93;D94;D95,D01;D02;D03;D04;D05;D06;A00;A01;D26;D27;D28;D29;D30;D90;D92;D93;D94;D91;D95,14.0,15.0,15.0,15.0,15.0,15.0
DSG,7510301,"Công nghệ kỹ thuật điện, điện tử",A00;A01;D01;D02;D03;D04;D05;D06;D26;D27;D28;D29;D30;D90;D91;D92;D93;D94;D95,A00;A01;D01;D02;D03;D04;D05;D06;D07;D26;D27;D28;D29;D30;D90;D91;D92;D93;D94;D95,A00;A01;D01;D02;D03;D04;D05;D06;D26;D27;D28;D29;D30;D90;D91;D92;D93;D94;D95,A00;A01;D01;D02;D03;D04;D05;D06;D07;D21;D22;D23;D24;D25;D26;D27;D28;D29;D30;D90;D91;D92;D93;D94;D95,A00;A01;D01;D02;D03;D04;D05;D06;D26;D27;D28;D29;D30;D90;D91;D92;D93;D94;D95,D01;D02;D03;D04;D05;D06;A00;A01;D26;D27;D28;D29;D30;D90;D92;D93;D94;D91;D95,14.0,15.0,15.0,15.0,15.0,15.0
DSG,7510302,Công nghệ kỹ thuật điện tử - viễn thông,A00;A01;D01;D02;D03;D04;D05;D06;D26;D27;D28;D29;D30;D90;D91;D92;D93;D94;D95,A00;A01;D01;D02;D03;D04;D05;D06;D07;D26;D27;D28;D29;D30;D90;D91;D92;D93;D94;D95,A00;A01;D01;D02;D03;D04;D05;D06;D26;D27;D28;D29;D30;D90;D91;D92;D93;D94;D95,A00;A01;D01;D02;D03;D04;D05;D06;D07;D21;D22;D23;D24;D25;D26;D27;D28;D29;D30;D90;D91;D92;D93;D94;D95,A00;A01;D01;D02;D03;D04;D05;D06;D26;D27;D28;D29;D30;D90;D91;D92;D93;D94;D95,D01;D02;D03;D04;D05;D06;A00;A01;D26;D27;D28;D29;D30;D90;D92;D93;D94;D91;D95,14.0,15.0,15.0,15.0,15.0,15.0
DSG,7540101,Công nghệ thực phẩm,A00;B00;D01;D02;D03;D04;D05;D06;D08;D31;D32;D33;D34;D35,A00;B00;B08;D01;D02;D03;D04;D05;D06;D07;D08;D31;D32;D33;D34;D35,A00;B00;D01;D02;D03;D04;D05;D06;D08;D31;D32;D33;D34;D35,A00;B00;D01;D02;D03;D04;D05;D06;D07;D08;D21;D22;D23;D24;D25;D31;D32;D33;D34;D35,A00;B00;D01;D02;D03;D04;D05;D06;D08;D31;D32;D33;D34;D35,D01;D02;D03;D04;D05;D06;A00;B00;D08;D31;D32;D33;D34;D35,14.0,15.0,15.0,15.0,15.0,15.0
DSG,7580201,Kỹ thuật xây dựng,A00;A01;D01;D02;D03;D04;D05;D06;D26;D27;D28;D29;D30;D90;D91;D92;D93;D94;D95;D96;D97;D98;D99;DD0;DD1,A00;A01;D01;D02;D03;D04;D05;D06;D07;D26;D27;D28;D29;D30;D90;D91;D92;D93;D94;D95,A00;A01;D01;D02;D03;D04;D05;D06;D26;D27;D28;D29;D30;D90;D91;D92;D93;D94;D95,A00;A01;D01;D02;D03;D04;D05;D06;D07;D21;D22;D23;D24;D25;D26;D27;D28;D29;D30;D90;D91;D92;D93;D94;D95,A00;A01;D01;D02;D03;D04;D05;D06;D26;D27;D28;D29;D30;D90;D91;D92;D93;D94;D95,D01;D02;D03;D04;D05;D06;A00;A01;D26;D27;D28;D29;D30;D90;D92;D93;D94;D91;D95,14.0,15.0,15.0,15.0,15.0,15.0
DSK,7140214,Sư phạm Kỹ thuật công nghiệp (chuyên ngành theo 15 ngành đào tạo tại Trường),A00;A01;A16;C01;D01;D90,A00;A01;A16;C01;D01;D90,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,18.0,18.9,19.1,20.35,21.7,21.95
DSK,7480201,Công nghệ thông tin,A00;A01;C01;D01;D90,A00;A01;C01;D01;D90,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,20.55,23.45,24.25,24.6,23.79,23.35
DSK,7510103,Công nghệ kỹ thuật xây dựng,A00;A01;A16;C01;D01;D90,A00;A01;A16;C01;D01;D90,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,16.15,15.1,18.0,15.7,15.0,16.0
DSK,7510104,Công nghệ kỹ thuật giao thông (Chuyên ngành Xây dựng cầu đường),A00;A01;A16;C01;D01;D90,A00;A01;A16;C01;D01;D90,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,14.08,15.2,15.0,15.85,15.35,18.5
DSK,7510201,Công nghệ kỹ thuật cơ khí,A00;A01;A16;C01;D01;D90,A00;A01;A16;C01;D01;D90,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,17.5,19.2,21.4,20.75,19.7,21.6
DSK,7510203,Công nghệ kỹ thuật cơ điện tử,A00;A01;A16;C01;D01;D90,A00;A01;A16;C01;D01;D90,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,17.65,19.45,21.85,21.5,21.2,22.05
DSK,7510205,Công nghệ kỹ thuật ô tô,A00;A01;A16;C01;D01;D90,A00;A01;A16;C01;D01;D90,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,20.4,22.9,23.5,23.25,22.65,23.4
DSK,7510206,Công nghệ kỹ thuật nhiệt,A00;A01;A16;C01;D01;D90,A00;A01;A16;C01;D01;D90,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,14.5,15.1,18.4,17.85,18.65,21.2
DSK,7510302,Công nghệ kỹ thuật điện tử - viễn thông,A00;A01;A16;C01;D01;D90,A00;A01;A16;C01;D01;D90,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,16.25,16.15,19.45,20.8,21.3,22.35
DSK,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00;A01;A16;C01;D01;D90,A00;A01;A16;C01;D01;D90,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,18.35,21.67,22.8,22.75,22.5,23.19
DSK,7510406,Công nghệ kỹ thuật môi trường,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,14.2,15.75,15.05,15.2,15.7,17.05
DSK,7540102,Kỹ thuật thực phẩm,A00;A01;A16;B00;D01;D90,A00;A01;A16;B00;D01;D90,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,14.4,15.05,15.1,15.9,16.45,18.4
DSK,7580210,Kỹ thuật cơ sở hạ tầng,A00;A01;A16;C01;D01;D90,A00;A01;A16;C01;D01;D90,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,14.05,15.75,15.05,15.05,15.4,18.45
DTB,7310101,Kinh tế,A00;B00;C14;D01,A00;B00;C14;D01,A00;B00;C14;D01,A00;B00;C14;D01,A00;B00;C14;D01,A00;B00;C14;D01,15.35,18.8,15.0,18.15,17.5,17.5
DTB,7340101,Quản trị kinh doanh,A00;B00;C14;D01,A00;B00;C14;D01,A00;B00;C14;D01,A00;B00;C14;D01,A00;B00;C14;D01,A00;B00;C14;D01,15.1,17.2,20.0,16.3,19.0,18.0
DTB,7340301,Kế toán,A00;B00;C14;D01,A00;B00;C14;D01,A00;B00;C14;D01,A00;B00;C14;D01,A00;B00;C14;D01,A00;B00;C14;D01,15.15,16.5,16.5,17.55,17.0,17.5
DTB,7380101,Luật,A00;B00;C14;D01,A00;B00;C03;C14;D01,A00;B00;C03;C14;D01,A00;B00;C03;C14;D01,A00;B00;C03;C14;D01,A00;B00;C14;D01,17.75,17.75,18.3,18.25,16.5,17.5
DTB,7480201,Công nghệ thông tin,A00;B00;C14;D01,A00;B00;C14;D01,A00;B00;C14;D01,A00;B00;C14;D01,A00;B00;C14;D01,A00;B00;C14;D01,15.7,17.1,18.0,16.75,16.0,17.0
DTB,7510201,Công nghệ kỹ thuật cơ khí,A00;B00;C14;D01,A00;B00;C14;D01,A00;B00;C14;D01,A00;B00;C14;D01,A00;B00;C14;D01,A00;B00;C14;D01,15.05,16.9,18.0,15.95,16.5,17.0
DTB,7510301,"Công nghệ kỹ thuật điện, điện tử",A00;B00;C14;D01,A00;B00;C14;D01,A00;B00;C14;D01,A00;B00;C14;D01,A00;B00;C14;D01,A00;B00;C14;D01,15.0,16.45,15.5,16.0,16.5,17.0
DTC,7210403,Thiết kế đồ họa,A00;C01;C04;C14;D01;D10;D15,A00;A10;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,13.5,18.0,18.0,18.0,16.5,20.6
DTC,7320104,Truyền thông đa phương tiện,A00;A01;C01;C02;C14;D01,A00;A10;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,13.0,16.0,16.0,16.0,16.0,21.7
DTC,7320106,Công nghệ truyền thông,A00;C01;C04;C14;D01;D10;D15,A00;A10;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,13.5,16.0,17.0,16.0,17.0,19.7
DTC,7340122,Thương mại điện tử,A00;C00;C01;C04;C14;D01,A00;A10;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,13.0,16.0,17.0,16.0,17.0,21.7
DTC,7340405,Hệ thống thông tin quản lý,A00;C00;C01;C04;C14;D01,A00;A10;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,13.5,17.0,17.0,17.0,18.5,21.4
DTC,7340406,Quản trị văn phòng,A00;C00;C01;C04;C14;D01,A00;A10;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,13.0,16.0,17.0,16.0,16.0,22.0
DTC,7480101,Khoa học máy tính,A00;A01;C01;C02;C14;D01,A00;A10;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,14.0,18.0,18.0,18.0,16.5,22.1
DTC,7480108,Công nghệ kỹ thuật máy tính,A00;A01;C01;C14;D01,A00;A10;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,13.5,16.0,16.0,16.0,16.5,21.4
DTC,7480201,Công nghệ thông tin,A00;A01;C01;C02;C14;D01,A00;A10;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,13.0,17.0,17.0,17.0,16.0,20.9
DTC,7510301,"Công nghệ kỹ thuật điện, điện tử",A00;A01;C01;C14;D01,A00;A10;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,13.0,16.0,16.0,16.0,16.0,19.6
DTC,7510302,Công nghệ kỹ thuật điện tử - viễn thông,A00;C01;C04;C14;D01,A00;A10;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,13.0,16.0,16.0,16.0,17.0,21.3
DTC,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00;A01;C01;C14;D01,A00;A10;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,A00;C01;C14;D01,13.0,18.0,18.0,18.0,16.0,18.4
DTD,7220201,Ngôn ngữ Anh,D01;D14;D15;D66,D01;D14;D15;D66,D01;D14;D15;D66,D01;D14;D15;D66,D01;D14;D15;D66,D01;D14;D15;D66,14.0,15.0,15.0,16.0,15.0,15.0
DTD,7310630,Việt Nam học,C00;C04;D01;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,D01;C00;D14;D15,14.0,15.0,15.0,15.0,15.0,15.0
DTD,7340101,Quản trị kinh doanh,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;D01;C04,14.0,15.0,15.0,16.0,15.0,15.0
DTD,7340201,Tài chính - Ngân hàng,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;D01;C04,14.0,15.0,15.0,16.0,15.0,15.0
DTD,7340301,Kế toán,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;D01;C04,14.0,15.0,15.0,16.0,15.0,15.0
DTD,7380107,Luật kinh tế,C00;D14;D66;D84,C00;D14;D66;D84,C00;D14;D66;D84,C00;D14;D66;D84,C00;D14;D66;D84,C00;D14;D84;D66,14.0,15.0,15.0,16.0,15.0,15.0
DTD,7480201,Công nghệ thông tin,A00;A01;A02;C01,A00;A01;A02;C01,A00;A01;A02;C01,A00;A01;A02;C01,A00;A01;A02;C01,A00;A02;A01;C01,14.0,15.0,15.0,16.0,15.0,15.0
DTD,7510102,Công nghệ kỹ thuật công trình xây dựng,A00;A01;A02;C01,A00;A01;A02;C01,A00;A01;A02;C01,A00;A01;A02;C01,A00;A01;A02;C01,A00;A02;A01;C01,14.0,15.0,15.0,15.0,15.0,15.0
DTD,7510301,"Công nghệ kỹ thuật điện, điện tử",A00;A01;A02;C01,A00;A01;A02;C01,A00;A01;A02;C01,A00;A01;A02;C01,A00;A01;A02;C01,A00;A02;A01;C01,14.0,15.0,15.0,15.0,15.0,15.0
DTD,7540101,Công nghệ thực phẩm,A00;A01;A02;C01,A00;A01;A02;C01,A00;A01;A02;C01,A00;A01;A02;C01,A00;A01;A02;C01,A00;A02;A01;C01,14.0,15.0,15.0,15.0,15.0,15.0
DTD,7620301,Nuôi trồng thủy sản,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,14.0,15.0,15.0,15.0,15.0,15.0
DTD,7640101,Thú y,A06;B00;B02;C02,A06;B00;B02;C02,A06;B00;B02;C02,A06;B00;B02;C02,A06;B00;B02;C02,B00;A06;B02;C02,14.0,15.0,15.0,16.0,15.0,15.0
DTD,7720201,Dược học,A00;B00;C02;D07,A00;B00;C02;D07,A00;B00;C02;D07,A00;B00;C02;D07,A00;B00;C02;D07,A00;B00;D07;C02,20.0,21.0,21.0,21.0,21.0,21.0
DTD,7720301,Điều dưỡng,A02;B00;B03;D08,A02;B00;B03;D08,A02;B00;B03;D08,A02;B00;B03;D08,A02;B00;B03;D08,A02;B00;D08;B03,18.0,19.0,19.0,19.0,19.0,19.0
DTD,7810101,Du lịch,C00;D01;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,D01;C00;D14;D15,14.0,15.0,15.0,15.0,15.0,15.0
DTD,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;D01;C04,14.0,15.0,15.0,15.0,15.0,15.0
DTD,7850103,Quản lý đất đai,A00;A01;B00;D01,A00;A00:A01;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,A00;A01;B00;D01,14.0,15.0,15.0,15.0,15.0,15.0
DTE,7310101,Kinh tế,A00;A01;B00;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,13.5,16.0,16.0,16.0,17.0,17.0
DTE,7310104,Kinh tế đầu tư,A00;A01;C04;D01;D10,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,13.5,14.5,16.0,16.0,16.0,17.0
DTE,7310105,Kinh tế phát triển,A00;A01;C00;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,13.5,15.5,16.0,16.0,16.0,17.0
DTE,7340101,Quản trị kinh doanh,A00;A01;C01;D01,A00;A01;C01;C01: D01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,14.0,14.5,16.0,16.0,18.0,18.5
DTE,7340115,Marketing,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,13.5,15.0,16.0,16.0,18.0,18.5
DTE,7340201,Tài chính - Ngân hàng,A00;A01;C01;D01,A00;A01;C01;C01: D01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,13.5,14.5,16.0,16.0,18.0,18.0
DTE,7340301,Kế toán,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,14.0,14.5,16.0,16.0,17.0,18.0
DTE,7340403,Quản lý công,A00;A01;C01;D01,A00;A01;C01;C01: D01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,14.0,17.5,17.5,16.0,16.0,17.0
DTE,7380107,Luật kinh tế,A00;C00;D01;D14,A00;C00;D01;D14,A00;C00;D01;D14,A00;C00;D01;D14,A00;C00;D01;D14,A00;C00;D01;D14,13.5,14.5,16.0,16.0,18.0,18.0
DTE,7510605,Logistics và Quản lý chuỗi cung ứng,A00;A01;C01;D01;D10,A00;A01;C01;C01: D01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,15.0,15.0,16.0,16.0,18.0,19.0
DTE,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;A01;C00;C04;D01,A00;C00;C04;D01,A00;C00;C04;D01,A00;C00;C04;D01,A00;C00;C04;D01,A00;C00;C04;D01,13.5,15.0,16.0,16.0,18.0,18.0
DTF,7140231,Sư phạm Tiếng Anh,A01;D01;D15;D66,A01;D01;D15;D66,A01;D01;D15;D66,A01;D01;D15;D66,A01;D01;D15;D66,A01;D01;D15;D66,18.5,18.5,22.0,23.7,25.9,26.95
DTF,7140234,Sư phạm Tiếng Trung Quốc,A01;D01;D04;D66,A01;D01;D04;D66,A01;D01;D04;D66,A01;D01;D04;D66,A01;D01;D04;D66,A01;D01;D04;D66,20.5,20.0,24.0,24.4,25.15,26.65
DTF,7220201,Ngôn ngữ Anh,A01;D01;D15;D66,A01;D01;D15;D66,A01;D01;D15;D66,A01;D01;D15;D66,A01;D01;D15;D66,A01;D01;D15;D66,18.5,18.5,22.0,21.0,23.0,23.7
DTF,7220203,Ngôn ngữ Pháp,A01;D01;D03;D66,A01;D01;D03;D66,A01;D01;D03;D66,A01;D01;D03;D66,A01;D01;D03;D66,A01;D01;D03;D66,13.0,15.0,15.0,16.0,16.0,16.0
DTF,7220204,Ngôn ngữ Trung Quốc,A01;D01;D04;D66,A01;D01;D04;D66,A01;D01;D04;D66,A01;D01;D04;D66,A01;D01;D04;D66,A01;D01;D04;D66,20.5,20.0,24.0,22.3,24.0,24.5
DTK,7220201,Ngôn ngữ Anh,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,13.5,15.0,15.0,16.0,16.0,17.0
DTK,7480106,Kỹ thuật máy tính,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,15.0,15.0,16.0,16.0,17.0,17.0
DTK,7510202,Công nghệ chế tạo máy,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,13.5,15.0,15.0,15.0,15.0,16.0
DTK,7510205,Công nghệ kỹ thuật ô tô,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,16.0,18.0,19.0,20.0,19.0,19.0
DTK,7510301,"Công nghệ kỹ thuật điện, điện tử",A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,13.5,15.0,16.0,16.0,16.0,17.0
DTK,7510601,Quản lý công nghiệp,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,13.5,15.0,15.0,16.0,16.0,16.0
DTK,7510604,Kinh tế công nghiệp,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,13.5,15.0,15.0,15.0,16.0,16.0
DTK,7520103,Kỹ thuật cơ khí,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,13.5,15.0,16.0,16.0,16.0,16.0
DTK,7520114,Kỹ thuật cơ điện tử,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,15.0,17.0,17.0,17.0,17.0,17.0
DTK,7520116,Kỹ thuật cơ khí động lực,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,13.5,15.0,16.0,16.0,15.0,16.0
DTK,7520201,Kỹ thuật điện,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,13.5,15.0,16.0,16.0,16.0,16.0
DTK,7520207,Kỹ thuật điện tử - viễn thông,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,13.5,15.0,16.0,16.0,16.0,24.0
DTK,7520216,Kỹ thuật điều khiển và tự động hóa,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01,A00;A01,A00;A01,15.0,18.0,19.0,20.0,19.0,19.0
DTK,7580201,Kỹ thuật xây dựng,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,13.5,15.0,15.0,15.0,15.0,16.0
DTK,7905218,Kỹ thuật cơ khí-CTTT,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,16.0,18.0,18.0,18.0,18.0,18.0
DTK,7905228,Kỹ thuật điện - CTTT,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,16.0,18.0,18.0,18.0,18.0,18.0
DTL,7220201,Ngôn ngữ Anh,D01;D78;D90,D01;D78;D90,D01;D78;D90,D01;D78;D90,D01;D78;D90,D01;D78;D90,19.8,21.73,25.68,24.05,20.63,24.58
DTL,7220204,Ngôn ngữ Trung Quốc,D01;D04;D78;D90,D01;D01.D04;D04;D78;D90,D01;D04;D78;D90,D01;D04;D78;D90,D01;D04;D78;D90;D96,D01;D04;D78;D90,21.6,24.2,26.0,24.93,25.18,25.4
DTL,7220209,Ngôn ngữ Nhật,D01;D06;D78;D90,D01;D01.D06;D06;D78;D90,D01;D06;D78;D90,D01;D06;D78;D90,D01;D06;D78;D90;D96,D01;D06;D78;D90,20.1,22.26,25.0,23.5,23.63,23.02
DTL,7220210,Ngôn ngữ Hàn Quốc,D01;D78;D90;DD2,D01;D78;D90;DD2,D01;D78;D90;DD2,D01;D78;D90;DD2,D01;D78;D90;D96;DD2,D01;DD2;D78;D90,20.7,23.0,25.6,24.6,24.91,24.75
DTL,7310630,Việt Nam học,A00;C00;D01;D04;D14;D15,C00;C00.D01.D03.D04;D01;D14;D15,C00;D01;D03;D04;D14;D15,C00;D01;D03;D04;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,18.0,20.0,23.5,23.5,22.5,23.75
